4.100000e-01	1.615918e+00	-8.252466e-01	5.760072e-02	-4.383326e-04	-4.268418e-06	-2.297735e-08	5.180193e-08
4.200000e-01	1.615708e+00	-8.243722e-01	5.750500e-02	-4.373792e-04	-4.229660e-06	-1.875139e-08	5.164882e-08
4.300000e-01	1.615493e+00	-8.234775e-01	5.740710e-02	-4.364072e-04	-4.190459e-06	-1.449320e-08	5.148802e-08
4.400000e-01	1.615273e+00	-8.225626e-01	5.730703e-02	-4.354167e-04	-4.150854e-06	-1.020798e-08	5.131899e-08
4.500000e-01	1.615049e+00	-8.216276e-01	5.720480e-02	-4.344081e-04	-4.110884e-06	-5.901158e-09	5.114120e-08
4.600000e-01	1.614819e+00	-8.206725e-01	5.710043e-02	-4.333816e-04	-4.070592e-06	-1.578374e-09	5.095415e-08
4.700000e-01	1.614585e+00	-8.196975e-01	5.699391e-02	-4.323375e-04	-4.030018e-06	2.754498e-09	5.075738e-08
4.800000e-01	1.614346e+00	-8.187025e-01	5.688526e-02	-4.312761e-04	-3.989203e-06	7.091369e-09	5.055048e-08
4.900000e-01	1.614102e+00	-8.176877e-01	5.677449e-02	-4.301976e-04	-3.948192e-06	1.142594e-08	5.033306e-08
5.000000e-01	1.613854e+00	-8.166530e-01	5.666162e-02	-4.291022e-04	-3.907025e-06	1.575172e-08	5.010477e-08
5.100000e-01	1.613601e+00	-8.155987e-01	5.654664e-02	-4.279903e-04	-3.865747e-06	2.006201e-08	4.986531e-08
5.200000e-01	1.613343e+00	-8.145247e-01	5.642957e-02	-4.268622e-04	-3.824399e-06	2.434997e-08	4.961440e-08
5.300000e-01	1.613081e+00	-8.134311e-01	5.631043e-02	-4.257180e-04	-3.783027e-06	2.860858e-08	4.935177e-08
5.400000e-01	1.612814e+00	-8.123179e-01	5.618923e-02	-4.245581e-04	-3.741671e-06	3.283070e-08	4.907722e-08
5.500000e-01	1.612542e+00	-8.111854e-01	5.606596e-02	-4.233827e-04	-3.700377e-06	3.700909e-08	4.879053e-08
5.600000e-01	1.612265e+00	-8.100335e-01	5.594066e-02	-4.221921e-04	-3.659186e-06	4.113640e-08	4.849152e-08
5.700000e-01	1.611985e+00	-8.088623e-01	5.581332e-02	-4.209865e-04	-3.618141e-06	4.520524e-08	4.818001e-08
5.800000e-01	1.611699e+00	-8.076718e-01	5.568397e-02	-4.197663e-04	-3.577283e-06	4.920818e-08	4.785584e-08
5.900000e-01	1.611409e+00	-8.064623e-01	5.555260e-02	-4.185317e-04	-3.536656e-06	5.313781e-08	4.751883e-08
6.000000e-01	1.611115e+00	-8.052337e-01	5.541925e-02	-4.172829e-04	-3.496299e-06	5.698672e-08	4.716882e-08
6.100000e-01	1.610816e+00	-8.039861e-01	5.528391e-02	-4.160203e-04	-3.456252e-06	6.074759e-08	4.680563e-08
6.200000e-01	1.610512e+00	-8.027197e-01	5.514660e-02	-4.147441e-04	-3.416556e-06	6.441318e-08	4.642907e-08
6.300000e-01	1.610204e+00	-8.014344e-01	5.500734e-02	-4.134545e-04	-3.377249e-06	6.797638e-08	4.603895e-08
6.400000e-01	1.609892e+00	-8.001305e-01	5.486613e-02	-4.121518e-04	-3.338369e-06	7.143024e-08	4.563505e-08
6.500000e-01	1.609575e+00	-7.988079e-01	5.472300e-02	-4.108364e-04	-3.299952e-06	7.476800e-08	4.521713e-08
6.600000e-01	1.609254e+00	-7.974667e-01	5.457794e-02	-4.095084e-04	-3.262034e-06	7.798313e-08	4.478494e-08
6.700000e-01	1.608928e+00	-7.961072e-01	5.443099e-02	-4.081681e-04	-3.224649e-06	8.106933e-08	4.433822e-08
6.800000e-01	1.608598e+00	-7.947292e-01	5.428215e-02	-4.068157e-04	-3.187831e-06	8.402060e-08	4.387668e-08
6.900000e-01	1.608264e+00	-7.933330e-01	5.413143e-02	-4.054516e-04	-3.151612e-06	8.683125e-08	4.340000e-08
7.000000e-01	1.607925e+00	-7.919186e-01	5.397886e-02	-4.040759e-04	-3.116022e-06	8.949591e-08	4.290789e-08
7.100000e-01	1.607582e+00	-7.904862e-01	5.382444e-02	-4.026890e-04	-3.081091e-06	9.200959e-08	4.240001e-08
7.200000e-01	1.607235e+00	-7.890357e-01	5.366819e-02	-4.012911e-04	-3.046845e-06	9.436764e-08	4.187604e-08
7.300000e-01	1.606883e+00	-7.875674e-01	5.351012e-02	-3.998824e-04	-3.013312e-06	9.656584e-08	4.133566e-08
7.400000e-01	1.606528e+00	-7.860813e-01	5.335025e-02	-3.984632e-04	-2.980517e-06	9.860037e-08	4.077854e-08
7.500000e-01	1.606168e+00	-7.845775e-01	5.318860e-02	-3.970337e-04	-2.948482e-06	1.004678e-07	4.020439e-08
7.600000e-01	1.605804e+00	-7.830561e-01	5.302518e-02	-3.955942e-04	-2.917229e-06	1.021653e-07	3.961292e-08
7.700000e-01	1.605435e+00	-7.815172e-01	5.286001e-02	-3.941449e-04	-2.886778e-06	1.036902e-07	3.900388e-08
